ID,Model,Brand,Capacity,Condition,Location,Price,Delivery Time,URL
253723440784,RJ442-G-R,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RJ442-G-R-Fridge-Freezer-Combo-Seals-Gasket-Door-Seal/253723440784?hash=item3b13187690:g:nXAAAOSw8UtbON~T
263165829372,T48CR/F,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-T48CR-F-Fridge-Seal-775X1065-Door-Gasket-FREE-EXPRESS-POST/263165829372?hash=item3d45e7e0fc:g:oh0AAOSw-05ZmoUb
253213651839,HB50,Skope,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Skope-HB50-530X405-Fridge-Seal-Refrigerator-Gasket-Free-Express-Post/253213651839?hash=item3af4b5b37f:g:8GEAAOSwtjxZkS1h
253108954699,ARF470/1,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF470-1-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/253108954699?hash=item3aee78264b:g:86oAAOSwI2xbT1qn
253146816834,SC 37B,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-SC-37B-655x1040-Fridge-Seal-Door-Gasket-Seal/253146816834?hash=item3af0b9e142:g:RlkAAOSw3ONZn8uY
253007175410,87-48CRWD,Phillips,None,Brand New,Bibra Lake^Wa^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Phillips-Fridge-Freezer-Seal-Combo-87-48CRWD-Refrigerator-Door-Gasket-Seal/253007175410?hash=item3ae8671ef2:g:ytUAAOSwc15bT00t
252452364517,579,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-579-Fridge-Seal-650X1025-Refrigerator-Door-Seal/252452364517?epid=9024180479&hash=item3ac75560e5:g:-AgAAOSwjbpbfAQq
263144862332,UE60ACD,Skope,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Skope-UE60ACD-Fridge-Seal-Refrigerator-Gasket-Free-Express-Post/263144862332?hash=item3d44a7f27c:g:8GEAAOSwtjxZkS1h
262781454145,RP292V,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-RP292V-560X1405-Refrigerator-Door-Gasket-Seal/262781454145?epid=3024197792&hash=item3d2efec741:g:6fsAAOSwlQ5bZBXQ
253100087618,NS37P,Hoover,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Hoover-Fridge-Seal-NS37P-665x1325-Refrigerator-Door-Gasket-Seal/253100087618?hash=item3aedf0d942:g:Q94AAOSwxYxUwDaM
262092952743,KGS 400,General Appl.Corp,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/General-Appl-Corp-KGS-400-Fridge-Seal-Refrigerator-Door-Gasket/262092952743?hash=item3d05f514a7:g:MkkAAOSwhcJWHG63
253360934516,H717W,Pacific,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Pacific-H717W-Fridge-Seal-490X1040-Refrigerator-Door-Gasket-Seal-Screw-in/253360934516?hash=item3afd7d0e74:g:uQwAAOSwc3ZUq0RG
261792606114,FUP310,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-FUP310-595x1320-Refrigerator-Door-Gasket-Seal/261792606114?hash=item3cf40e27a2:g:nmUAAOSwk6lbn0c5
253013964068,RN285S,Phillips,None,Brand New,Bibra Lake^Wa^ Australia,U $59.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Phillips-RN285S-Fridge-Seal-665x1190-Refrigerator-Door-Gasket-Seal/253013964068?hash=item3ae8ceb524:g:Qj4AAOSw0t9U1~4w
252800407789,CS330 H-R,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Seal-CS-330-H-R-1460X560-Refrigerator-Door-Seal/252800407789?epid=11024238562&hash=item3adc1418ed:g:baQAAOSwm8VUrKU~
262494601827,RS512S,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $120.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS512S-Fridge-Freezer-Combo-SealsGasket-Door-Seal/262494601827?hash=item3d1de5c263:g:KgkAAOSwty5bA17E
263158071893,AFE300/IG,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-AFE300-IG-Fridge-Seal-665X1320-Refrigerator-Door-Gasket-Seal/263158071893?hash=item3d45718255:g:oV8AAOSwWLFZmjOX
263162499147,ARF647,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF647-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/263162499147?hash=item3d45b5104b:g:sqgAAOSwiLlbT1ws
252839293546,L335 P,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $102.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-L335-P-Door-Seal/252839293546?hash=item3ade65726a:g:neAAAOSwbhFbYaM6
253679015142,N610 PA,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $93.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-N610-PA-Fridge-Freezer-Combo-Seal-Sizes-In-Description-Below/253679015142?epid=8024309121&hash=item3b107294e6:g:IIEAAOSwuHJbG73t
163061723125,None,Westinghouse,None,Brand New,Bibra Lake^ Australia,120.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS511-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163061723125?epid=1274642748&hash=item25f73c6ff5:g:7U0AAOSwA4BbBIjB
263162489457,ARF642,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF642-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/263162489457?hash=item3d45b4ea71:g:Z7kAAOSwFYJbT1uU
263052146312,83-477C/478C,Phillips,None,Brand New,Bibra Lake^Wa^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Phillips-Fridge-Freezer-Seal-Combo-83-477C-478C-Refrigerator-Door-Gasket-Seal/263052146312?hash=item3d3f213688:g:VYkAAOSwIBNbT0wA
262513662356,456,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-456-Fridge-650X1400-Door-Seal-Gasket-Door-Seal/262513662356?hash=item3d1f089994:g:yc4AAOSwroFbfAyU
261798862832,DK135TT,westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-DK135TT-485X750-Refrigerator-Door-Gasket-Seal/261798862832?epid=19024192482&hash=item3cf46d9ff0:g:oVQAAOSwrz9bXosn
252034136251,N369B,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-Seal-N369B-615x890-Refrigerator-Gasket-Seal-Push-In/252034136251?epid=7024348768&hash=item3aae67b8bb:g:6vMAAOSw8d9Utb2s
263152982594,1/6817-1F.T.A,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-1-6817-1F-T-A-Fridge-Seal-700X1030-Gasket-Seal-FREE-EXPRESS-POST/263152982594?hash=item3d4523da42:g:JngAAOSwi-1Zlnya
263312268405,FC390F,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-FC390F-620X1065-Fridge-Seal-Door-Gasket-Seal/263312268405?epid=19025532830&hash=item3d4ea25c75:g:RlkAAOSw3ONZn8uY
262813394302,None,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-RJ452-S-R-6-1105X655-Refrigerator-Door-Gasket-Seal/262813394302?epid=1373037206&hash=item3d30e6257e:g:uQwAAOSwc3ZUq0RG
253186359086,BJ505 G-L,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Freezer-Combo-Seal-BJ505-G-L-Door-Gasket-Seal/253186359086?epid=23024307446&hash=item3af3153f2e:g:yoAAAOSwVW5bRqIx
162681084320,C240 BR,Fisher & Paykel,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-C240-BR-PUSHINCombo-Fridge-Freezer-Seal-Seal-Free-Express-post/162681084320?epid=13024428651&hash=item25e08c59a0:g:UDMAAOSw0INbdlff
261976487997,RE341S,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $99.99,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Freezer-Combo-Seal-RE341S-Refrigerator-Door-Gasket-Seal/261976487997?epid=16024458624&hash=item3cff03f83d:g:j5cAAOSwMxtbRwwl
253514338227,E450 RXID,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-E450-RXID-Fridge-Seal-1610X615-Push-In/253514338227?epid=8017080019&hash=item3b06a1cfb3:g:k2YAAOSwzrxUr2Cq
253108668801,ARF291,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF291-Fridge-Seal-585X975-Door-Gasket-Seal-FREE-EXPRESS-POST/253108668801?epid=15025910092&hash=item3aee73c981:g:oh0AAOSw-05ZmoUb
263071035017,None,Unbranded,None,Brand New,Bibra Lake^Wa^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Hoover-Fridge-Freezer-Combo-A29TC-Refrigerator-Door-Gasket-Seal/263071035017?hash=item3d40416e89:g:yncAAOSwueJbTzK4
162682739522,RB271 BM-RW2,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RB271-BM-RW2-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/162682739522?epid=10024402621&hash=item25e0a59b42:g:LekAAOSwD9pbUn~p
263160707226,ARF370RH,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF370RH-Fridge-Seal-665X1325-Door-Gasket-FREE-EXPRESS-POST/263160707226?hash=item3d4599b89a:g:oh0AAOSw-05ZmoUb
253168229432,CPC15M,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-CPC15M-650X1085-Fridge-Seal-Door-Gasket-Seal/253168229432?hash=item3af2009c38:g:4zcAAOSwDY5bc~I1
252336199236,ER29JW-W,Fijitsu,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fujitsu-ER29JW-W-645x910-Fridge-Seal-Door-Gasket/252336199236?hash=item3ac068d644:g:8pkAAOSwgQ9Vub1A
163054668684,None,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-BJ-504-Q-R-14-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163054668684?epid=716214443&hash=item25f6d0cb8c:g:ltoAAOSwGoJbUkwU
162682765352,RB421 S-R,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RB421-S-R-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/162682765352?epid=19024196497&hash=item25e0a60028:g:OE0AAOSwkEtbUoGZ
263144863850,UE60FCD,Skope,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Skope-UE60FCD-Fridge-Seal-Refrigerator-Gasket-Free-Express-Post/263144863850?hash=item3d44a7f86a:g:8GEAAOSwtjxZkS1h
253259859848,FPC15M,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-FPC15M-650x1085-Fridge-Seal-Door-Gasket-Seal/253259859848?hash=item3af776c788:g:RlkAAOSw3ONZn8uY
163061725222,RS512,Westinghouse,None,Brand New,Bibra Lake^ Australia,120.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS512-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163061725222?hash=item25f73c7826:g:7U0AAOSwA4BbBIjB
253217285488,DX10K,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-DX10K-550X1285-Fridge-Seal-Door-Gasket-Seal/253217285488?hash=item3af4ed2570:g:RlkAAOSw3ONZn8uY
262504372896,RE371W,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RE371W-Fridge-Seal-655X1040-Refrigerator-Door-Seal/262504372896?epid=19024427587&hash=item3d1e7adaa0:g:fKkAAOSwc3ZUq0Ev
263538015466,SC519,Amana,None,Brand New,Bibra Lake^Wa^ Australia,U $120.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Amana-SC519-Combo-Door-Gasket-Seals/263538015466?hash=item3d5c16fcea:g:JJEAAOSwvvBaoKT4
163223103160,RJ502 E,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RJ502-E-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163223103160?hash=item2600dae6b8:g:HJAAAOSwIzBbRwAr
163054665937,BJ504 MR,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-BJ-504-MR-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163054665937?epid=6024293409&hash=item25f6d0c0d1:g:6gQAAOSwYSBbVJYI
252441430524,RP381B,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-RP381B-1530X655-Refrigerator-Door-Gasket-Seal/252441430524?hash=item3ac6ae89fc:g:XX4AAOSw78xbZA0~
162682749598,None,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RB-411-G-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/162682749598?epid=1955643632&hash=item25e0a5c29e:g:VnQAAOSwyglbUn5C
162604022228,RE391,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RE-391-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/162604022228?epid=6023505952&hash=item25dbf479d4:g:3ZQAAOSwefRbUm-B
163059954042,RJ522 G-1,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RJ522-G-1-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163059954042?epid=1639166024&hash=item25f721717a:g:NyMAAOSwPRxbRwZa
252739786073,RB 421 S-R,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-RB-421-S-R-930X650-Refrigerator-Door-Gasket-Seal/252739786073?epid=19024196497&hash=item3ad8771559:g:uQwAAOSwc3ZUq0RG
252777197721,C391 PC,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-C391-PC-Door-Seal/252777197721?hash=item3adab1f099:g:YyIAAOSwHxFbV0DQ
163058729029,RE 351 F,Westinghouse,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RE351-F-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163058729029?hash=item25f70ec045:g:ZM8AAOSwGphbVLut
262373578631,RE390R,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RE390R-Fridge-Seal-1040X655-Refrigerator-Door-Seal/262373578631?epid=25024182623&hash=item3d16af1787:g:fKkAAOSwc3ZUq0Ev
252297957363,BJ414BQ-RW2,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Freezer-Combo-Seals-BJ414BQ-RW2-Gasket-Door-Seal/252297957363?hash=item3abe214ff3:g:os8AAOSwYUdbSrFF
263761289934,C410 BC,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C410-BC-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/263761289934?epid=13024716817&hash=item3d6965e2ce:g:aBUAAOSwl0VbGI0A
263761288748,C410 FH,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C410-FH-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/263761288748?epid=28025809784&hash=item3d6965de2c:g:aBUAAOSwl0VbGI0A
263760303850,N300 A-R,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-N-300-A-R-Fridge-FreezerComboDoor-Seal-Sizes-In-Description-Below/263760303850?epid=13025019107&hash=item3d6956d6ea:g:aBUAAOSwl0VbGI0A
253692542412,C410 H,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C410-H-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/253692542412?epid=12024704848&hash=item3b1140fdcc:g:aBUAAOSwl0VbGI0A
253680242570,N510 GC,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-N510-GC-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/253680242570?epid=8024309913&hash=item3b10854f8a:g:aBUAAOSwl0VbGI0A
263760304241,N300 D-L,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-N-300-D-L-Fridge-FreezerComboDoor-Seal-Sizes-In-Description-Below/263760304241?epid=17025021532&hash=item3d6956d871:g:aBUAAOSwl0VbGI0A
263761331183,C390 SD,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C390-SD-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/263761331183?epid=571460947&hash=item3d696683ef:g:aBUAAOSwl0VbGI0A
253691618887,None,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C400-Fridge-FreezerComboDoor-Seal-Sizes-In-Description-Below/253691618887?epid=571405738&hash=item3b1132e647:g:aBUAAOSwl0VbGI0A
253667875752,C500XA,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C500XA-Fridge-Freezer-ComboDoorSeal-Sizes-In-Description-Below/253667875752?epid=9024303788&hash=item3b0fc89ba8:g:~O4AAOSwk5FUtGaw
263162510351,ARF696,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF696-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/263162510351?hash=item3d45b53c0f:g:2a0AAOSwCLNbT1ys
263162498143,ARF646,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF646-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/263162498143?hash=item3d45b50c5f:g:NDgAAOSwSwNbT1vq
252833328717,F210H-L,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Seal-F210H-L-1325X480-Refrigerator-Door-Gasket-Seal/252833328717?hash=item3ade0a6e4d:g:VI4AAOSwUOlcvUXe
263162499841,ARF686,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF686-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/263162499841?hash=item3d45b51301:g:mTkAAOSw9zxbT1x0
253360931228,H715FL,Pacific,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Pacific-H715FL-Fridge-Seal-560X1065-Refrigerator-Door-Gasket-Seal-Screw-in/253360931228?hash=item3afd7d019c:g:uQwAAOSwc3ZUq0RG
253110547877,ARF769,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF769-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/253110547877?hash=item3aee9075a5:g:VmsAAOSwO1pbT1zl
263160764336,ARF40U,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARF40U-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/263160764336?hash=item3d459a97b0:g:qqoAAOSw-2dbT1lu
263164465345,P37C,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-P37C-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/263164465345?hash=item3d45d310c1:g:Z74AAOSwJ95bT2BT
263748751213,480 CS9,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-480-CS9-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/263748751213?epid=27024186192&hash=item3d68a68f6d:g:aBUAAOSwl0VbGI0A
253680203701,NB380 C-R,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-NB380C-R-Fridge-FreezerCombo-Door-Seal-Sizes-In-Description-Below/253680203701?epid=28024474296&hash=item3b1084b7b5:g:aBUAAOSwl0VbGI0A
263748653622,NB380 V-R,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-NB380V-R-Fridge-FreezerCombo-Door-Seal-Sizes-In-Description-Below/263748653622?epid=8024478714&hash=item3d68a51236:g:aBUAAOSwl0VbGI0A
252929729319,PHANI 370,Phillips,None,Brand New,Bibra Lake^Wa^ Australia,U $59.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Phillips-Fridge-PHANI-370-Seal-665x1015-Refrigerator-Door-Gasket-Seal/252929729319?hash=item3ae3c96327:g:Qj4AAOSw0t9U1~4w
253680203076,NB380 C-L,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-NB380C-L-Fridge-FreezerCombo-Door-Seal-Sizes-In-Description-Below/253680203076?epid=20024477288&hash=item3b1084b544:g:aBUAAOSwl0VbGI0A
253679922804,N630 S,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $102.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-N630-S-Fridge-Freezer-Combo-Seal-Sizes-In-Description-Below/253679922804?hash=item3b10806e74:g:IIEAAOSwuHJbG73t
163061725907,RS512 T,Westinghouse,None,Brand New,Bibra Lake^ Australia,120.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS512-T-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163061725907?hash=item25f73c7ad3:g:7U0AAOSwA4BbBIjB
263056820201,HE505UF,Hoover,None,Brand New,Bibra Lake^Wa^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Hoover-Fridge-Freezer-Combo-HE505UF-Refrigerator-Door-Gasket-Seal/263056820201?epid=1734440780&hash=item3d3f6887e9:g:TO8AAOSwFuZbTzl2
